SampleID,Mg Concentration,Mg Error 1s,Al Concentration,Al Error 1s,Si Concentration,Si Error 1s,P Concentration,P Error 1s,S Concentration,S Error 1s,K Concentration,K Error 1s,Ca Concentration,Ca Error 1s,Ti Concentration,Ti Error 1s,V Concentration,V Error 1s,Cr Concentration,Cr Error 1s,Mn Concentration,Mn Error 1s,Fe Concentration,Fe Error 1s,Co Concentration,Co Error 1s,Ni Concentration,Ni Error 1s,Cu Concentration,Cu Error 1s,Zn Concentration,Zn Error 1s,As Concentration,As Error 1s,Se Concentration,Se Error 1s,Rb Concentration,Rb Error 1s,Sr Concentration,Sr Error 1s,Y Concentration,Y Error 1s,Zr Concentration,Zr Error 1s,Nb Concentration,Nb Error 1s,Mo Concentration,Mo Error 1s,Ag Concentration,Ag Error 1s,Cd Concentration,Cd Error 1s,Sn Concentration,Sn Error 1s,Sb Concentration,Sb Error 1s,Ba Concentration,Ba Error 1s,La Concentration,La Error 1s,Ce Concentration,Ce Error 1s,Pr Concentration,Pr Error 1s,Nd Concentration,Nd Error 1s,Ta Concentration,Ta Error 1s,W Concentration,W Error 1s,Au Concentration,Au Error 1s,Hg Concentration,Hg Error 1s,Pb Concentration,Pb Error 1s,Bi Concentration,Bi Error 1s,Th Concentration,Th Error 1s,U Concentration,U Error 1s,LE Concentration,LE Error 1s
CR_MC22_0-1cm(2),13988.9881727552,3767.9409609563,41286.8581035742,1314.19066356071,98756.1365137191,1132.25535471098,2060.81285913231,136.187705638103,2537.88428825367,398.144126296401,9893.8689387415,130.732774130843,94743.9799364408,17877.5788579975,2631.91321568762,108.720227438616,102.277080291507,6.87291490668586,43.3462740388858,4.19122900185448,10951.3419153211,159.406806258216,41478.1279159469,771.790173448884,0,122,235.93878771314,7.82337624422766,222.785952288829,6.5361146100193,88.561422940394,3.59858990204592,30.3093419483124,55.9810843820631,4.52899799433128,58.2874591188226,68.1205130808181,55.9645868969879,624.282919164276,50.6373892076828,75.6888270517783,2.00427180168353,122.259235384179,55.9934924275312,22.5752387621181,55.9609317265611,11.0107833127094,3.16703524679757,0,14,0,19,52.7556151301746,30.5441642234802,52.7556151301746,31.3496447562642,1240.16033957966,87.6048858972996,52.7556151301746,123.275149378058,52.7556151301746,222.797494116627,52.7556151301746,293.345803434206,0,1269,52.7556151301746,54.7594604240067,67.8919833410456,23.6066510386471,52.7556151301746,23.386792046646,52.7556151301746,23.4884550960564,45.6679479097391,2.53118094515733,52.7556151301746,25.2920071477857,54,5,0,267,489398.813690008,5276.74797726028
CR_MC22_1-2cm(2),16501.9628224422,4170.85787825611,36794.1634880321,1227.77894597774,94192.156289066,1091.30794750373,2042.47555013644,137.220856094466,2235.7200866131,358.59282448259,9525.21002019957,127.992327904496,106756.790535959,18110.6015335363,2749.04058322929,113.609482956524,97.5392850856444,6.6338959446532,40.9904194547472,4.06150391608141,11005.3355338725,160.704926848383,42076.0659356668,783.517706166066,0,127,231.410507076604,7.77558912440445,227.237354764553,6.58123680491086,91.4900526199984,3.63363674975122,30.3093419483124,55.9810843820631,4.52899799433128,58.2874591188226,62.9644442900219,55.9639888475841,621.006191639845,50.5895001220606,84.537090996075,2.0459589434786,112.806442601052,55.9915272766137,25.1532731575162,55.980831420111,11.0107833127094,3.16703524679757,0,16,0,20,52.7556151301746,32.1805389638284,52.7556151301746,33.0349292883527,1110.85836964688,85.9579855303745,52.7556151301746,133.399459011571,52.7556151301746,240.870582830152,52.7556151301746,313.871510256537,0,1365,52.7556151301746,62.5468182481183,52.7556151301746,26.9752428780137,52.7556151301746,23.386792046646,52.7556151301746,23.6052145557336,42.8247469589349,2.49157914414443,52.7556151301746,25.2920071477857,45,5,0,274,484286.571483933,5260.67051025672
CR_MC22_2-3cm(2),12508.4759760404,3770.22688996118,38157.2989944172,1270.48488182858,95956.3911603168,1117.37572171796,2576.87712658767,161.600879871678,1776.38176395789,300.58034944488,9579.34874250293,129.722249086352,130176.489493446,18633.5551449489,3282.4720799762,130.992761521244,108.59414056599,7.19580562820744,50.4138377913014,4.59750238177147,10740.6782888415,157.858744565434,44392.0424590522,823.183623815978,0,140,267.07071708933,9.06090939773399,244.407050028059,7.25120186554091,94.4186822996027,3.66947248370413,27.7313075529143,55.9809520220927,4.52899799433128,58.5339931693694,61.2457546930898,55.9835897870489,711.662319815751,52.1147768776017,126.12393153427,2.28676643818557,122.259235384179,56.0264541234339,22.5752387621181,55.9807225761939,0.614820103618902,9.90667631431451,0,15,0,21,52.7556151301746,32.6049113649506,52.7556151301746,33.4703751385162,1154.44330333208,90.3304335800933,52.7556151301746,138.769419890514,52.7556151301746,245.69232876367,52.7556151301746,321.721592535741,0,1406,52.7556151301746,62.5468182481183,52.7556151301746,27.6198292795865,52.7556151301746,23.386792046646,52.7556151301746,23.6052145557336,39.2707457704296,2.4448523306977,52.7556151301746,25.8085074421769,48,5,11,2,451278.278430054,4972.10985020043
CR_MC22_3-4cm,11907.8295804434,3466.19701670956,36616.9776128002,1202.51389980313,89781.9987833383,1028.84798611444,2341.11172521213,145.329885843435,2613.42533866381,408.018336340326,8515.47988200197,116.315457508555,114698.661615255,18276.5549487543,2534.19552619571,105.551355329795,104.645977894438,6.99346565117657,42.1683467468165,4.12597029599416,9996.27446586102,146.653800592977,36795.8874550753,696.159898663857,0,108,213.863419610024,7.13998441412947,197.349366713265,5.78769524551957,89.7328748122357,3.61251249375046,24.2939283590502,55.9807938323501,4.52899799433128,58.0526000422922,60.3864098946238,55.9637074633356,652.681224376005,51.0610116090927,123.469452350981,2.26944837783528,117.103166593382,55.9924009424663,22.5752387621181,55.9609317265611,12.0008750469085,3.19941451322258,0,14,0,17,52.7556151301746,29.7661605401732,52.7556151301746,30.5441642234802,1399.97176309208,91.3443837061549,52.7556151301746,116.739822669828,52.7556151301746,211.961071854306,52.7556151301746,275.84562037925,0,1189,52.7556151301746,57.5182991989847,52.7556151301746,26.0840084743906,52.7556151301746,23.300423011676,56.9937982292185,23.1350146432169,39.2707457704296,2.4448523306977,52.7556151301746,25.0517192310941,52,4,0,252,503793.698409112,5393.91054210485
CR_MC22_4-5cm,11461.4032053375,3545.5526176533,33191.746368287,1147.04871127862,82623.6566121162,961.376831345714,2059.50305134689,138.634010835138,2459.90642976578,387.855837807185,8074.6360003889,113.59210162322,144279.463719127,18987.6265631152,2789.198537815,116.171658423766,103.066712825817,6.91302448388724,42.7573103928511,4.15850292891219,9243.90437129102,137.580163436077,38149.5144236809,720.223888121382,0,121,234.240682474439,8.26396323157148,204.344427746545,6.3555836668298,87.9756970044731,3.59167724022047,28.5906523513804,55.9809948356437,4.52899799433128,58.5339931693694,56.9490307007596,55.9633505785426,745.521837568197,52.6741501767156,111.966709223395,2.19724128528558,106.79102901179,55.9903589842753,21.715893963652,55.9806889078035,13.4860126482072,3.71007278766314,0,16,0,20,52.7556151301746,31.3496447562642,52.7556151301746,32.6049113649506,1148.63197884072,86.7418065288367,52.7556151301746,129.823148802527,52.7556151301746,231.832269232416,52.7556151301746,306.022498016783,0,1344,52.7556151301746,58.6292528816864,52.7556151301746,26.9752428780137,52.7556151301746,23.386792046646,52.7556151301746,23.6052145557336,41.4031464835328,2.47250977427906,52.7556151301746,25.5443881420183,50,5,0,292,476480.283334668,5174.00441325982
CR_MC22_5-6cm,1180.60962880788,6495.43401510865,14220.9003894726,762.570883208744,37098.1472237809,445.153827356847,1016.89605415281,98.9544555818561,810.187361131402,193.385008153871,3358.55174640728,72.5186510925903,239717.042692689,22064.7108904637,1411.11139628188,81.9343425488835,54.8991282328834,4.32721479375218,18.0208372593965,2.60075711410502,4102.11863087086,75.6305484754586,18445.8033890612,423.353155057584,0,71,105.184684333143,5.21841427004676,94.3311951322284,3.86185182675814,42.289074002645,2.63661678132479,15.7004803743898,55.9804898101179,4.52899799433128,59.0614944688538,30.3093419483124,55.9612936603839,1066.64113496237,58.8718639760603,73.0343478684893,1.99250824169361,74.9952714685464,55.9852467189331,15.7004803743898,55.9606988781659,0.614820103618902,6.44445271249846,0,13,0,16,52.7556151301746,29.0178438537612,52.7556151301746,29.7661605401732,898.745025712204,70.283052767977,52.7556151301746,111.403721661278,52.7556151301746,200.529888667236,52.7556151301746,259.559389296935,0,1131,52.7556151301746,50.4094472450809,52.7556151301746,25.5443881420183,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,20.079139352501,1.59707200625322,52.7556151301746,25.0517192310941,44,4,0,335,532181.294481639,5422.04162018228
CR_MC22_6-7cm,1180.60962880788,6011.82696252526,7294.34580678833,674.308569086279,20273.8947594128,274.183879372294,515.23967233707,90.8384297038465,327.699361737596,161.009517247804,1503.2263265191,63.3976384689065,327737.704458175,25675.4433707571,705.000694816393,69.4915139105109,32.7894172721925,3.48040666651489,4.47467340059986,4.35856406924547,1760.91992482657,55.6488491116615,9471.91101245761,324.908994911553,0,54,45.7510009785994,4.38932065212313,49.8171703749905,3.0624388358218,24.7172959250188,1.99606018162087,10.5444115835935,55.9605791331873,4.52899799433128,59.3421556367286,21.715893963652,55.9608980462637,1353.90091460409,65.6312506336959,34.9868129080136,1.0638916638319,44.9182035222351,55.9820565127931,17.4191699713219,55.9607492486761,0.614820103618902,7.92793141241413,0,15,0,19,52.7556151301746,31.3496447562642,52.7556151301746,32.6049113649506,749.10342005966,73.3644930270189,52.7556151301746,131.014907274337,52.7556151301746,234.242157113973,52.7556151301746,304.211348204594,0,1318,52.7556151301746,58.0732764933764,64.8647096988714,23.3879228684071,52.7556151301746,23.300423011676,52.7556151301746,23.4884550960564,12.9711369754904,1.5378284250751,52.7556151301746,25.5443881420183,49,5,0,393,497594.385032978,5106.64840219079
CR_MC22_7-8cm,1180.60962880788,5294.2869889363,4513.72329854816,635.06684435976,15192.5889660831,221.055347681328,257.207538609389,373.133394003826,249.721503249708,157.592478517849,936.058759531517,61.285909582137,337382.056171916,26101.647433924,519.604804479009,63.8112607608329,24.8930919290886,3.24960926190609,10.9532735069808,1.98144835773222,1170.53068591105,52.4301809728659,6423.66707552119,301.249883748779,0,42,29.335983671154,3.82973153257691,34.5552190296518,2.9996777236125,15.3456809502848,1.95032844981229,11.4037563820596,55.960595823326,4.52899799433128,58.7920553233212,16.5598251728558,55.9607234099531,1374.65352225882,66.1417565242822,22.5992433859982,1.02318590075751,44.058858723769,55.9819888774944,12.2631011805256,55.9606138204096,0.614820103618902,6.44445271249846,0,12,0,15,52.7556151301746,29.0178438537612,52.7556151301746,29.7661605401732,641.593916969483,62.144192387392,52.7556151301746,110.219422940803,52.7556151301746,198.725729417487,52.7556151301746,259.559389296935,0,1116,52.7556151301746,41.0283544588836,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,7.99553531158302,1.51077535715932,52.7556151301746,25.2920071477857,41,5,0,392,523698.701975981,5340.92459297199
CR_MC22_8-9cm,1180.60962880788,5244.12919068666,5846.42196747015,652.796955290611,15943.6563199424,229.712379660243,257.207538609389,392.657551372218,305.768089037878,159.865920047506,997.931585021072,61.712477759856,335807.194558257,26031.8736339303,649.448857639487,67.424796223532,27.2619895320198,3.31380276601258,4.47467340059986,4.35856406924547,1376.768605952,53.3679804466572,7467.30313528586,308.686863848884,0,45,38.9585800237944,4.36617293232181,42.8221093417102,3.03101729413307,18.2743106298892,1.9624243860843,8.82572198666147,55.9605496737491,4.52899799433128,59.6338803810242,18.2785147697879,55.9607763943333,1379.02249229139,66.2497142723958,23.4840697804279,1.02555621276917,43.199513925303,55.9819225485662,15.7004803743898,55.9606988781659,0.614820103618902,6.93886675531402,0,15,0,19,52.7556151301746,30.9436022757413,52.7556151301746,31.7620383751584,669.197708303448,69.6882082993778,52.7556151301746,126.250060183176,52.7556151301746,224.001910958864,52.7556151301746,290.93156952247,0,1278,52.7556151301746,52.0304818401867,52.7556151301746,25.5443881420183,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,9.41713578698513,1.51723825853497,52.7556151301746,25.2920071477857,50,5,0,399,510000.745888432,5218.77293602443
CR_MC22_9-10cm,1180.60962880788,5981.43755659567,4767.0012674379,631.702517328612,13364.7625797458,202.301319896425,257.207538609389,393.959596559304,130.31790744013,154.576189028816,727.237973504269,60.6829818994785,338369.226832707,26145.7591827688,431.926603633531,61.6769222881258,23.3138268604678,3.20941395093029,4.47467340059986,4.35856406924547,1089.98282872767,52.0130054306928,5724.46535891318,296.721948545838,0,38,27.6378784324527,3.825279829945,28.1960726357606,2.97996025756709,14.7599550143639,1.94815421473121,11.4037563820596,55.960595823326,4.52899799433128,59.3421556367286,14.8411355759237,55.9606756533165,1348.43970206337,65.4975439814488,19.9447642027092,1.01659225162614,40.6214795299049,55.9817314000518,14.8411355759237,55.9606756533165,0.614820103618902,4.9619665896595,0,11,0,14,52.7556151301746,27.6198292795865,52.7556151301746,28.3015691078189,509.386284791022,55.4996765620923,52.7556151301746,99.5895390507031,52.7556151301746,177.695580026282,52.7556151301746,231.832269232416,0,995,52.7556151301746,42.0345699065634,52.7556151301746,25.0517192310941,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,6.5739348361809,1.50534641967053,52.7556151301746,25.0517192310941,48,5,0,373,537111.355590439,5463.1434463263
CR_MC22_10-12cm,1180.60962880788,5192.39908490603,3677.79729822108,615.484829176124,13858.0264940653,205.561967219289,257.207538609389,369.230127891168,364.251482903793,162.15575292705,855.280348475709,60.5378424535067,334639.319653747,25977.4114170213,437.950296821388,60.640866004645,23.3138268604678,3.20941395093029,4.47467340059986,4.35856406924547,1152.82786015646,52.3683509875004,5713.44345993216,296.565092683709,0,38,33.8642643076906,3.84286989392631,26.2883287175933,2.45331203443037,13.0027772066013,1.94212644261241,7.96637718819543,55.9605369044516,4.52899799433128,59.0614944688538,14.8411355759237,55.9606756533165,1332.05606444122,65.0980420557537,19.9447642027092,1.01659225162614,44.058858723769,55.9819888774944,13.1224459789917,55.9606331244368,0.614820103618902,5.45596838866175,0,11,0,14,52.7556151301746,28.3015691078189,52.7556151301746,28.6555485467435,705.518486374453,60.9906880975327,52.7556151301746,103.126610658257,52.7556151301746,183.700423776666,52.7556151301746,237.857443362684,0,1016,52.7556151301746,40.0334769337274,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,8.70633554928407,1.51387834035099,52.7556151301746,25.0517192310941,36,4,0,378,539361.120272823,5479.63770209643
CR_MC22_12-14cm,1180.60962880788,5870.31670539034,4351.75584204786,626.190998426923,13406.0111300722,201.970865932791,257.207538609389,369.230127891168,447.102957547174,166.401132990964,752.158972659784,60.7130601186966,340642.775774454,26245.2586587893,439.288895307579,61.7173635854475,22.5241943261574,2.88207338851444,4.47467340059986,4.35856406924547,985.5361567756,51.6836596995422,5467.51733891831,295.286598662559,0,37,23.109597795916,3.81468514273322,25.6524140782042,2.45132225539996,14.174229078443,1.94606229292438,8.82572198666147,55.9605496737491,4.52899799433128,59.0614944688538,16.5598251728558,55.9607234099531,1383.39146232396,66.3578381176703,18.1751114138498,1.0126331166832,44.9182035222351,55.9820565127931,15.7004803743898,55.9606988781659,0.614820103618902,5.95014373778653,0,12,0,15,52.7556151301746,28.6555485467435,52.7556151301746,29.3881474779226,519.556102650904,59.1247516246582,52.7556151301746,111.403721661278,52.7556151301746,190.910380677917,52.7556151301746,249.309195186552,0,1079,52.7556151301746,41.0283544588836,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,3.73073388537667,1.49763327299341,52.7556151301746,25.0517192310941,42,4,0,380,524563.202843238,5345.23073910852
CR_MC43_0-1cm(2),1180.60962880788,5491.90888573477,3299.51088975056,639.701534287394,11757.7878066143,190.270979807923,257.207538609389,374.434604302694,593.311442211964,176.068591991093,131.712028167305,59.9508214601697,346983.510735812,26530.1624981383,320.153630036624,61.1444357898267,11.469338845812,2.65043800908867,4.47467340059986,3.80626647164413,748.318291664118,50.806814315428,5061.08481399345,293.187969280487,0,39,6.69458048847053,10.8861427118725,18.6573530449239,2.43257104490356,3.04543629594644,1.40700696875997,8.82572198666147,55.9605496737491,4.52899799433128,59.6338803810242,15.7004803743898,55.9606988781659,1456.57171036957,68.1928654150166,11.0965002584125,1.00037453250161,35.4654107391087,55.9813843756287,15.7004803743898,55.9606988781659,0.614820103618902,6.93886675531402,0,14,0,18,52.7556151301746,30.9436022757413,52.7556151301746,31.3496447562642,505.027791422502,64.9725520784988,52.7556151301746,125.059794286002,52.7556151301746,222.797494116627,52.7556151301746,289.120977348687,0,1255,52.7556151301746,49.8720942372739,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,2.30913340997455,1.49536528451212,52.7556151301746,25.5443881420183,43,5,0,414,498588.646964804,5112.49877786528
CR_MC43_1-2cm(2),1180.60962880788,5530.98651342855,2823.39178943422,658.61049873451,12782.9861511843,205.400198981122,257.207538609389,373.133394003826,544.575280657034,173.250402682222,182.413371276801,60.9351756447618,373518.078986367,27752.0855151506,504.210921887818,69.8044794968504,17.7863991202951,3.08635987574617,9.18638256887694,1.93245829031631,920.035701483624,51.4930770444623,6491.1762067799,302.434181693892,0,47,6.69458048847053,12.5664941663623,16.7496091267566,2.95434528483264,7.14551784739256,1.92746666773142,9.68506678512751,55.9605637499947,4.52899799433128,60.2498716808871,13.9817907774577,55.9606537354062,1577.8106287735,71.4507870222544,16.4054586249905,1.00902813657167,27.7313075529143,55.9809520220927,18.2785147697879,55.9805672988808,0.614820103618902,7.92793141241413,0,18,0,21,52.7556151301746,33.0349292883527,52.7556151301746,33.9110398188542,539.895738370667,71.6523492689295,52.7556151301746,142.35273504011,52.7556151301746,260.162446489295,52.7556151301746,335.008573914501,0,1466,52.7556151301746,61.9845832943966,52.7556151301746,26.0840084743906,52.7556151301746,23.386792046646,52.7556151301746,23.4884550960564,3.01993364767561,1.49636624866819,52.7556151301746,26.0840084743906,55,5,9,3,440209.917425812,4600.50760277786
CR_MC43_2-3cm(2),1180.60962880788,5363.58289421483,3069.06054895818,627.608324288418,11432.9554727942,185.14618315985,257.207538609389,383.544715188683,378.872331370272,163.081721951488,109.369063407188,59.6437953401221,347068.768821128,26533.6545615382,537.006584799485,63.9232515309822,14.6278689830535,2.70294637182882,4.47467340059986,3.80626647164413,816.474170819283,51.0870462886275,5174.05927854884,293.633983805862,0,37,6.69458048847053,10.3273162934586,13.570035929811,2.42259371208193,4.80261410370906,1.40936065189634,10.5444115835935,55.9605791331873,4.52899799433128,59.3421556367286,13.9817907774577,55.9606537354062,1470.77086297544,68.5539763064917,10.2116738639828,0.999251618373067,34.6060659406426,55.9813311106475,13.9817907774577,55.9606537354062,0.614820103618902,5.95014373778653,0,13,0,15,52.7556151301746,28.6555485467435,52.7556151301746,29.7661605401732,600.914645529957,61.4958218898153,52.7556151301746,110.811500401652,52.7556151301746,197.523080868725,52.7556151301746,254.735341235267,0,1119,52.7556151301746,42.5416782970219,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,57.5992529576533,23.1350703298451,0.176732696871375,1.49396339018134,52.7556151301746,25.2920071477857,44,5,0,391,516113.265439921,5268.81325700507
CR_MC43_3-4cm,1180.60962880788,5182.85118083792,4903.96703602206,645.843165082725,13151.6450697262,203.968346700396,257.207538609389,373.133394003826,1151.34049201591,226.644730447683,241.708162370958,60.2978535971323,347506.855963913,26556.986245035,577.833838628295,67.4658180832647,25.682724463399,3.27049698483077,4.47467340059986,4.35856406924547,932.427679511836,51.3987780439249,6402.31214624548,301.453151499409,0,43,6.69458048847053,11.4456776070259,12.9341212904219,2.42156569839619,13.5885031425222,1.94405295011441,10.5444115835935,55.9605791331873,4.52899799433128,59.6338803810242,13.9817907774577,55.9606537354062,1542.85886851291,70.5381792822697,12.8661530472718,1.00289554218295,38.0434451345068,55.981552009035,14.8411355759237,55.9606756533165,0.614820103618902,6.93886675531402,0,16,0,19,52.7556151301746,31.7620383751584,52.7556151301746,32.1805389638284,541.348569493507,67.9042100037914,52.7556151301746,131.610917616806,52.7556151301746,230.627419026037,52.7556151301746,304.211348204594,0,1301,52.7556151301746,50.4094472450809,52.7556151301746,25.5443881420183,52.7556151301746,23.300423011676,52.7556151301746,23.4884550960564,10.1279360246862,1.52085340882509,52.7556151301746,25.5443881420183,47,5,10,3,496743.633682497,5103.09214004914
CR_MC43_4-5cm,1180.60962880788,5034.1582154871,4206.09383418852,631.549087932123,13279.6874446977,202.957312411817,257.207538609389,367.929162931542,995.384775040135,210.561793097823,222.802576804705,59.9774895685297,352178.891796328,26766.1576421204,566.455751495676,65.7453722902696,28.8412546006405,3.35908284327958,4.47467340059986,4.35856406924547,948.360222690965,51.4446813284471,5994.501883948,298.59290321986,0,41,24.8077030346173,4.32962213236882,18.0214384055348,2.43115411190171,13.5885031425222,1.94405295011441,9.68506678512751,55.9605637499947,4.52899799433128,59.9365071550569,13.9817907774577,55.9606537354062,1504.63038072789,69.4214304819641,11.0965002584125,1.00037453250161,38.9027899329728,55.9816104996449,14.8411355759237,55.9606756533165,0.614820103618902,6.44445271249846,0,14,0,17,52.7556151301746,30.1515930802828,52.7556151301746,30.9436022757413,555.87688072191,63.2028949021479,52.7556151301746,118.520807925854,52.7556151301746,211.961071854306,52.7556151301746,272.225825492515,0,1192,52.7556151301746,53.1181943792844,52.7556151301746,25.5443881420183,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,10.1279360246862,1.52085340882509,52.7556151301746,25.2920071477857,44,5,0,413,499095.660395898,5116.15854523655
CR_MC43_5-6cm,1180.60962880788,5041.31033999794,4896.35782665627,630.813910757496,12682.4428097638,195.455060675236,257.207538609389,364.026648573498,1056.3049769838,216.63283913476,203.896991238452,59.6683760943588,347419.989235478,26549.9948116867,562.439956037105,64.6325857369191,30.4205196692613,3.40625848340005,4.47467340059986,4.35856406924547,955.4413529928,51.4653190714401,5849.15059113589,297.591347027652,0,38,20.8454574776477,3.81008769306174,16.1136944873675,2.42719372540477,13.5885031425222,1.94405295011441,11.4037563820596,55.960595823326,4.52899799433128,59.3421556367286,13.1224459789917,55.9606331244368,1500.26141069531,69.3090067327086,9.32684746955314,0.998220852556044,37.1841003360407,55.9814948248264,14.8411355759237,55.9606756533165,0.614820103618902,5.95014373778653,0,12,0,17,52.7556151301746,29.3881474779226,52.7556151301746,30.1515930802828,541.348569493507,61.8017992005819,52.7556151301746,113.773999768926,52.7556151301746,201.732783191273,52.7556151301746,261.971684427394,0,1139,52.7556151301746,46.1578583990678,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,9.41713578698513,1.51723825853497,52.7556151301746,25.2920071477857,44,5,0,407,514417.778152548,5253.51974454136
